id,x,y,ux,uy,fintx,finty,bcx,bcy
23,0,0.614286,0,0.23840014230406997,-0.048997553738406065,-1.8388068845354155e-16,1,0
24,0,0.58214299999999997,0,0.23449144478409445,-0.04893597579294004,-3.5041414214731503e-16,1,0
25,0,0.55000000000000004,0,0.23099767074333685,-0.049077591480619756,-3.8857805861880479e-16,1,0
26,0,0.51785700000000001,0,0.22799004603168083,-0.049219881323536351,-3.8510861166685117e-16,1,0
27,0,0.48571399999999998,0,0.22555472500264001,-0.049256809821851509,-4.8507205197001468e-16,1,0
28,0,0.453571,0,0.22360099019570162,-0.049673458473476803,-6.6960326172704754e-16,1,0
29,0,0.421429,0,0.22240185287796854,-0.049891471415430308,-9.3328123007552222e-16,1,0
30,0,0.38928600000000002,0,0.22208247110528517,-0.050140877198304963,-8.8991314317610204e-16,1,0
31,0,0.35714299999999999,0,0.22282063824712506,-0.050466305920590752,-1.2212453270876722e-15,1,0
32,0,0.32500000000000001,0,0.22434335188510252,-0.051599136834810148,-1.7347234759768071e-16,1,0
33,0,0.29285699999999998,0,0.22740286480185895,-0.052420637481785493,1.5838025335668249e-15,1,0
