id,x,y,ux,uy,fintx,finty,bcx,bcy
99,1,0.9375,0.20000000000000001,0.38161905909658411,0.05624202153838579,-7.9797279894933126e-17,2,0
100,1,0.96875,0.20000000000000001,0.39082251704977766,0.056241443209026347,9.7144514654701197e-17,2,0
101,0.13214300000000001,0,0.37455739904273855,0,-9.8833484798999116e-14,-0.099133057302122754,0,3
102,0.16428599999999999,0,0.35672049660168176,0,-4.0403878159844808e-14,-0.08875094953580312,0,3
103,0.19642899999999999,0,0.34026535969662708,0,-1.3608363567951809e-14,-0.079920537888927695,0,3
104,0.228571,0,0.32524063622544735,0,-1.056965658659953e-14,-0.073121789246084423,0,3
105,0.260714,0,0.31176764680832642,0,-6.5674462396136946e-15,-0.06946589792488031,0,3
106,0.29285699999999998,0,0.29960720187115097,0,-3.6257889052260239e-15,-0.066443155980167895,0,3
107,0.32500000000000001,0,0.28866951903472576,0,-3.1555162129104364e-15,-0.064297395840697574,0,3
108,0.35714299999999999,0,0.2788569028995308,0,-1.5424402206865029e-15,-0.062768725749726945,0,3
109,0.38928600000000002,0,0.27004719811285272,0,-5.795602713021264e-16,-0.061596036369502491,0,3
110,0.421429,0,0.26217298348472395,0,-3.9047541242065442e-16,-0.060769067031855445,0,3
111,0.453571,0,0.25514648684511232,0,-4.9426066538182933e-16,-0.060157895710083294,0,3
112,0.48571399999999998,0,0.24888795263975819,0,-2.7816561987831223e-16,-0.059711404603561259,0,3
113,0.51785700000000001,0,0.24315446514450215,0,-2.6554821709601217e-16,-0.059186411334237896,0,3
114,0.55000000000000004,0,0.23803814359156145,0,-7.9228073754378237e-17,-0.058989475079709149,0,3
115,0.58214299999999997,0,0.23348151893107266,0,-1.0058685655234267e-16,-0.058843493473327374,0,3
116,0.614286,0,0.22943869846866852,0,-2.0934588697979484e-16,-0.058887082135178043,0,3
117,0.64642900000000003,0,0.22572875712847557,0,3.1575694207745808e-17,-0.058413925110876917,0,3
118,0.67857100000000004,0,0.22238951511241761,0,1.1868625656927256e-17,-0.05835649880876087,0,3
119,0.71071399999999996,0,0.21937571578498821,0,-1.9708932023302511e-16,-0.05832100139165787,0,3
120,0.74285699999999999,0,0.21664135198393547,0,2.4990860075790877e-16,-0.057999467913577366,0,3
121,0.77500000000000002,0,0.21399951862679159,0,-1.6043481647354252e-16,-0.058113725165285263,0,3
122,0.80714300000000005,0,0.21157063459508046,0,1.1156440354875841e-16,-0.058138831573111172,0,3
123,0.83928599999999998,0,0.20933649066985136,0,-1.2078012201488519e-16,-0.058138294283508259,0,3
124,0.87142900000000001,0,0.20726400717570367,0,1.8309803001027858e-16,-0.058123954472535308,0,3
125,0.90357100000000001,0,0.20533901638810803,0,-2.2697094854626232e-16,-0.058139955526673177,0,3
126,0.93571400000000005,0,0.20350713124142389,0,5.8402921713184008e-19,-0.058126421838922138,0,3
127,0.96785699999999997,0,0.201737142424256,0,7.1580636790092786e-17,-0.058122627548969158,0,3
128,0.49989899999999998,0.49989899999999998,0.15685206292823067,0.27321874108334154,2.4123498337802474e-17,9.540979117872439e-17,0,0
129,0.69687399999999999,0.70035000000000003,0.16421432739010877,0.31621366416766461,2.2565296528033463e-16,-3.1225022567582528e-17,0,0
130,0.70793700000000004,0.30207400000000001,0.19891065413051115,0.16859167211718237,-4.4154133474472168e-17,2.3592239273284576e-16,0,0
131,0.30301499999999998,0.70425300000000002,0.091539697222664293,0.34559721604847293,5.6514038240806919e-18,8.3266726846886741e-17,0,0
132,0.31145099999999998,0.297877,0.18028650703731619,0.25105762607251231,1.2332799712022613e-17,-1.8214596497756474e-16,0,0
133,0.79207300000000003,0.50579799999999997,0.18559245606884867,0.24687586144798232,-2.4114329206148446e-16,-2.3581397251559721e-17,0,0
134,0.50192599999999998,0.79048399999999996,0.12842902092855432,0.35059640640951856,1.0755285551056204e-16,2.1510571102112408e-16,0,0
135,0.51122400000000001,0.20232900000000001,0.21762626874907118,0.14282022560090257,-1.8539857149502126e-17,-1.7694179454963432e-16,0,0
136,0.206036,0.49826500000000001,0.0898412159990475,0.32607681806886363,-3.7623340044552062e-16,-3.8510861166685117e-16,0,0
137,0.15449199999999999,0.20677300000000001,0.18060991392624673,0.30204442656727509,1.2869479787402938e-16,1.5785983631388945e-16,0,0
138,0.82996700000000001,0.83194699999999999,0.17789809707543483,0.35140460469815876,6.8254973680935589e-17,2.688821387764051e-16,0,0
139,0.83068699999999995,0.18446199999999999,0.20524461230219571,0.10216418552533379,-4.7525324604544283e-16,-1.5005358067199381e-16,0,0
